,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Fuel_Efficiency,Engine,Power,Seats,New_Price,Price,Annual_Km_Driven,Age
855,883,Hyundai i10 Magna 1.1,Kochi,2014,58472,1,0,First,19.81,1086.0,68.05,5.0,20.48,3.41,5315.64,11
856,884,Maruti Dzire VXI,Kolkata,2011,46687,1,0,First,22.0,1197.0,81.8,5.0,7.3,2.7,3334.79,14
857,885,Maruti Grand Vitara AT,Chennai,2008,77000,1,1,Fourth & Above,9.7,1995.0,163.5,5.0,20.48,5.5,4529.41,17
858,886,Audi TT 40 TFSI,Kolkata,2012,7000,1,1,First,14.33,1984.0,226.6,4.0,20.48,35.0,538.46,13
859,887,Mercedes-Benz New C-Class C 200 CGI,Mumbai,2011,48000,1,1,Second,14.74,1991.0,184.0,5.0,20.48,9.75,3428.57,14
860,888,Nissan Sunny 2011-2014 Diesel XV,Mumbai,2013,47000,0,0,First,21.64,1461.0,84.8,5.0,20.48,4.25,3916.67,12
861,889,Maruti Wagon R LXI,Ahmedabad,2015,51530,1,0,First,18.9,998.0,67.1,5.0,20.48,3.2,5153.0,10
862,890,Maruti Swift Dzire ZDI,Bangalore,2014,25789,0,0,Second,23.4,1248.0,74.0,5.0,20.48,6.85,2344.45,11
863,891,Honda Amaze S i-Dtech,Delhi,2015,48000,0,0,First,25.8,1498.0,98.6,5.0,20.48,4.5,4800.0,10
864,892,Maruti Swift ZDI,Delhi,2012,52000,0,0,First,28.4,1248.0,74.0,5.0,20.48,3.55,4000.0,13
865,894,Mahindra Scorpio LX 2.6 Turbo,Hyderabad,2008,131000,0,0,First,10.5,2609.0,120.0,7.0,20.48,3.6,7705.88,17
866,895,Mercedes-Benz E-Class E250 CDI Avantgrade,Kochi,2015,42076,0,1,First,13.0,2143.0,201.1,5.0,20.48,21.8,4207.6,10
867,896,Toyota Fortuner 4x2 Manual,Mumbai,2012,76000,0,0,Second,13.0,2982.0,168.5,7.0,20.48,13.5,5846.15,13
868,897,Datsun redi-GO T Option,Bangalore,2016,20487,1,0,First,22.7,799.0,53.64,5.0,4.37,2.66,2276.33,9
869,898,Honda City V MT,Delhi,2010,43000,1,0,Second,16.8,1497.0,116.3,5.0,20.48,3.75,2866.67,15
870,899,Toyota Camry Hybrid,Pune,2018,17000,1,1,First,19.16,2494.0,158.2,5.0,20.48,32.0,2428.57,7
871,900,Honda City i DTec V,Coimbatore,2016,60805,0,0,First,26.0,1498.0,98.6,5.0,20.48,8.07,6756.11,9
872,901,Volkswagen Jetta 2012-2014 2.0L TDI Trendline,Kochi,2012,58775,0,0,First,19.33,1968.0,138.1,5.0,20.48,5.64,4521.15,13
873,902,Audi A6 2011-2015 2.0 TDI,Hyderabad,2013,70181,0,1,First,17.68,1968.0,174.33,5.0,20.48,23.99,5848.42,12
874,903,Maruti Ertiga VDI,Coimbatore,2016,85827,0,0,First,20.77,1248.0,88.76,7.0,20.48,7.5,9536.33,9
875,904,Mercedes-Benz New C-Class C 220 CDI Style,Jaipur,2016,58205,0,1,First,19.27,2143.0,167.62,5.0,20.48,27.0,6467.22,9
876,905,Maruti Swift Dzire Vdi BSIV,Mumbai,2008,91000,0,0,Second,19.3,1248.0,73.9,5.0,20.48,2.85,5352.94,17
877,906,Renault Duster 110PS Diesel RxZ Pack,Pune,2012,74000,0,0,First,19.01,1461.0,108.45,5.0,20.48,6.35,5692.31,13
878,907,Maruti Ritz VDi,Hyderabad,2010,79324,0,0,First,21.1,1248.0,73.9,5.0,20.48,3.3,5288.27,15
879,908,Maruti Swift Dzire VXI,Bangalore,2013,38623,1,0,First,19.1,1197.0,85.8,5.0,20.48,5.0,3218.58,12
880,909,Maruti Swift ZDi,Coimbatore,2014,59923,0,0,First,22.9,1248.0,74.0,5.0,20.48,6.46,5447.55,11
881,910,Hyundai EON Sportz,Jaipur,2017,23360,1,0,First,21.1,814.0,55.2,5.0,20.48,3.75,2920.0,8
882,911,Maruti Zen VXI BSII,Kochi,2003,61495,1,0,Third,17.3,993.0,60.0,5.0,20.48,1.52,2795.23,22
883,912,Maruti Eeco 7 Seater Standard,Coimbatore,2012,56661,1,0,First,15.1,1196.0,73.0,7.0,4.98,3.61,4358.54,13
884,913,Audi Q5 30 TDI quattro Premium,Coimbatore,2017,40318,0,1,First,14.16,1968.0,174.3,5.0,20.48,43.74,5039.75,8
885,914,Audi Q3 2.0 TDI,Chennai,2014,60000,0,1,First,15.73,1968.0,174.33,5.0,20.48,20.0,5454.55,11
886,916,Maruti Swift Dzire VDi,Hyderabad,2010,130000,0,0,First,19.3,1248.0,73.9,5.0,20.48,3.65,8666.67,15
887,917,Tata Sumo DX,Mumbai,2013,20000,0,0,First,14.07,1978.0,83.1,10.0,20.48,5.25,1666.67,12
888,918,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Hyderabad,2016,76000,0,1,First,15.97,2993.0,258.0,7.0,20.48,58.0,8444.44,9
889,919,Honda City i-VTEC CVT VX,Mumbai,2015,30000,1,1,First,18.0,1497.0,117.3,5.0,15.29,8.65,3000.0,10
890,920,Tata Indigo eCS eLX BS IV,Delhi,2015,150000,0,0,First,25.0,1396.0,69.01,5.0,20.48,2.5,15000.0,10
891,921,Volkswagen Vento TSI,Chennai,2014,28000,1,1,First,16.93,1197.0,103.6,5.0,20.48,7.75,2545.45,11
892,922,Maruti Celerio VXI,Bangalore,2015,74000,1,0,First,23.1,998.0,67.04,5.0,20.48,4.15,7400.0,10
893,923,Toyota Fortuner 3.0 Diesel,Delhi,2011,75000,0,0,First,11.5,2982.0,171.0,7.0,20.48,10.85,5357.14,14
894,924,Mitsubishi Outlander 2.4,Delhi,2010,76000,1,1,Second,11.3,2360.0,170.0,5.0,20.48,5.53,5066.67,15
895,925,Volkswagen Jetta 2007-2011 1.9 Highline TDI,Pune,2014,64889,0,1,First,15.5,1896.0,105.0,5.0,20.48,11.5,5899.0,11
896,927,Hyundai Creta 1.6 CRDi SX,Kolkata,2015,43000,0,0,First,19.67,1582.0,126.2,5.0,20.48,9.25,4300.0,10
897,928,Skoda Fabia 1.2 MPI Ambiente Petrol,Pune,2011,47490,1,0,First,17.5,1198.0,75.0,5.0,20.48,2.29,3392.14,14
898,929,Ford EcoSport 1.5 TDCi Titanium,Chennai,2015,80000,0,0,First,22.77,1498.0,98.59,5.0,20.48,7.0,8000.0,10
899,930,Maruti Zen Estilo 1.1 LXI BSIII,Bangalore,2007,60000,1,0,Second,18.2,1061.0,64.0,5.0,20.48,1.65,3333.33,18
900,931,Maruti Ciaz 1.4 Delta,Ahmedabad,2017,6006,1,0,First,20.73,1373.0,91.1,5.0,20.48,8.25,750.75,8
901,932,Mercedes-Benz New C-Class C 200 Avantgarde Edition C,Kochi,2011,71703,1,1,First,14.74,1991.0,181.03,5.0,20.48,9.14,5121.64,14
902,933,Honda Amaze SX i-VTEC,Hyderabad,2016,33000,1,0,First,17.8,1198.0,86.7,5.0,20.48,6.5,3666.67,9
903,935,Renault Duster 85PS Diesel RxL,Jaipur,2015,91000,0,0,First,19.87,1461.0,83.8,5.0,20.48,5.75,9100.0,10
904,937,Volkswagen Polo Petrol Highline 1.2L,Kolkata,2011,43000,1,0,Second,16.47,1198.0,73.9,5.0,20.48,2.1,3071.43,14
905,938,Hyundai Creta 1.6 SX Plus Diesel,Coimbatore,2017,63770,0,0,First,19.67,1582.0,126.2,5.0,20.48,13.55,7971.25,8
906,939,Jaguar XF Diesel,Kolkata,2012,43510,0,1,First,14.74,2993.0,270.9,5.0,20.48,20.5,3346.92,13
907,940,Jeep Compass 2.0 Limited 4X4,Mumbai,2017,52000,0,0,First,16.3,1956.0,170.0,5.0,24.26,20.0,6500.0,8
908,941,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,Kochi,2018,31427,0,1,First,15.68,1999.0,177.0,5.0,75.12,59.72,4489.57,7
909,942,Maruti Baleno Alpha Diesel,Kolkata,2016,29000,0,0,First,27.39,1248.0,74.0,5.0,9.53,6.5,3222.22,9
910,943,Maruti Ciaz ZDi SHVS,Ahmedabad,2016,56000,0,0,First,28.09,1248.0,88.5,5.0,20.48,7.5,6222.22,9
911,944,Maruti SX4 Vxi BSIII,Jaipur,2007,76000,1,0,Second,15.0,1586.0,104.68,5.0,20.48,2.15,4222.22,18
912,945,Hyundai Elantra CRDi SX,Coimbatore,2015,53615,0,0,First,22.7,1582.0,126.24,5.0,20.48,8.44,5361.5,10
913,946,Mitsubishi Pajero Sport 4X4,Bangalore,2013,132000,0,0,First,13.5,2477.0,175.56,7.0,34.6,12.49,11000.0,12
914,947,Volkswagen Ameo 1.2 MPI Comfortline,Pune,2017,14800,1,0,First,17.0,1198.0,73.75,5.0,20.48,5.48,1850.0,8
915,948,Maruti Ritz VXi,Hyderabad,2013,35433,1,0,First,18.5,1197.0,85.8,5.0,20.48,4.2,2952.75,12
916,949,Hyundai Verna CRDi SX,Hyderabad,2013,82966,0,0,First,16.8,1493.0,110.0,5.0,20.48,7.2,6913.83,12
917,950,Maruti Swift Dzire Tour LDI,Jaipur,2014,96000,0,0,First,23.4,1248.0,74.0,5.0,20.48,4.8,8727.27,11
918,951,Mahindra KUV 100 mFALCON D75 K6,Kochi,2017,39528,0,0,First,25.32,1198.0,77.0,6.0,20.48,5.83,4941.0,8
919,952,Toyota Innova Crysta 2.4 ZX MT,Coimbatore,2018,92056,0,0,First,13.68,2393.0,147.8,7.0,26.45,18.39,13150.86,7
920,953,Maruti Baleno Delta 1.2,Pune,2016,14930,1,0,First,21.4,1197.0,83.1,5.0,20.48,5.85,1658.89,9
921,954,Honda Jazz VX Diesel,Mumbai,2016,38000,0,0,First,27.3,1498.0,98.6,5.0,11.15,6.21,4222.22,9
922,955,Hyundai i20 1.2 Asta,Delhi,2013,71000,1,0,First,17.0,1197.0,80.0,5.0,20.48,3.65,5916.67,12
923,956,Hyundai i20 Sportz Diesel,Delhi,2012,71000,0,0,First,23.0,1396.0,90.0,5.0,20.48,3.7,5461.54,13
924,957,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Pune,2015,50000,0,1,First,19.27,2143.0,167.62,5.0,20.48,30.0,5000.0,10
925,958,Hyundai Xcent 1.2 Kappa Base,Kochi,2016,48163,1,0,First,19.1,1197.0,82.0,5.0,20.48,4.85,5351.44,9
926,959,Hyundai Grand i10 AT Asta,Coimbatore,2017,19168,1,1,First,18.9,1197.0,82.0,5.0,20.48,6.93,2396.0,8
927,960,Maruti Alto 800 VXI,Kolkata,2016,26000,1,0,First,22.74,796.0,47.3,5.0,20.48,2.6,2888.89,9
928,961,Chevrolet Sail Hatchback 1.2 LS,Kolkata,2014,37400,1,0,First,18.2,1199.0,82.5,5.0,20.48,1.89,3400.0,11
929,962,Mercedes-Benz C-Class Progressive C 220d,Mumbai,2018,8682,0,1,First,0.0,1950.0,194.0,5.0,52.26,39.5,1240.29,7
930,963,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2012,95000,1,1,First,13.7,1798.0,157.75,5.0,20.48,10.0,7307.69,13
931,964,Audi A4 2.0 TDI,Kolkata,2009,34000,0,1,First,16.55,1968.0,147.51,5.0,20.48,9.95,2125.0,16
932,965,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Mumbai,2014,95000,0,0,Second,12.8,2494.0,102.0,8.0,20.48,9.45,8636.36,11
933,966,Mercedes-Benz CLA 200 CDI Sport,Coimbatore,2017,13689,0,1,First,17.9,2143.0,136.0,5.0,20.48,28.25,1711.12,8
934,967,Hyundai i10 Era,Jaipur,2008,84000,1,0,Second,19.81,1086.0,68.05,5.0,20.48,1.8,4941.18,17
935,968,Maruti Swift Dzire VXi,Kolkata,2008,47000,1,0,Second,17.5,1298.0,85.8,5.0,20.48,1.4,2764.71,17
936,969,Skoda Rapid 1.5 TDI AT Ambition,Ahmedabad,2015,60001,0,1,First,21.66,1498.0,103.52,5.0,20.48,7.25,6000.1,10
937,970,Maruti Ritz VDi,Hyderabad,2012,96000,0,0,First,21.1,1248.0,73.9,5.0,20.48,3.6,7384.62,13
938,971,Hyundai Accent GLS 1.6,Jaipur,2004,47300,1,0,Second,14.4,1599.0,94.0,5.0,20.48,1.2,2252.38,21
939,972,Honda Amaze SX i-VTEC,Coimbatore,2014,28246,1,0,Second,17.8,1198.0,86.7,5.0,20.48,4.94,2567.82,11
940,973,Maruti Wagon R LXI,Delhi,2007,65000,1,0,Second,18.9,998.0,67.1,5.0,20.48,1.25,3611.11,18
941,974,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2013,68000,0,0,Second,22.07,1199.0,73.9,5.0,20.48,4.8,5666.67,12
942,975,Ford Endeavour 2.2 Trend AT 4X2,Kochi,2019,11209,0,1,First,12.62,2198.0,158.0,7.0,20.48,31.15,1868.17,6
943,976,Hyundai i20 1.2 Sportz,Pune,2011,41980,1,0,Second,17.0,1197.0,80.0,5.0,20.48,3.3,2998.57,14
944,977,Chevrolet Beat Diesel PS,Bangalore,2012,65000,0,0,First,25.44,936.0,57.6,5.0,20.48,2.4,5000.0,13
945,978,Honda Civic 2010-2013 1.8 V MT,Kolkata,2010,38000,1,0,First,14.8,1799.0,130.2,5.0,20.48,2.0,2533.33,15
946,979,Maruti Wagon R VXI BS IV,Pune,2014,51000,1,0,First,20.51,998.0,67.04,5.0,20.48,3.1,4636.36,11
947,980,Skoda Rapid 1.6 MPI Ambition Plus,Kochi,2014,33855,1,0,First,15.0,1598.0,103.6,5.0,20.48,5.09,3077.73,11
948,981,Maruti Baleno Vxi - BSIII,Pune,2006,146000,1,0,Second,15.4,1590.0,94.0,5.0,20.48,1.05,7684.21,19
949,982,Ford EcoSport 1.5 TDCi Titanium,Bangalore,2015,47037,0,0,Second,22.77,1498.0,98.59,5.0,20.48,7.0,4703.7,10
950,983,Hyundai Accent GLE,Ahmedabad,2010,58000,1,0,Second,13.2,1495.0,94.0,5.0,20.48,2.5,3866.67,15
951,984,BMW 5 Series 520d Luxury Line,Mumbai,2012,61240,0,1,First,22.48,1995.0,190.0,5.0,70.43,17.5,4710.77,13
952,985,Maruti Alto K10 2010-2014 VXI,Chennai,2011,91211,1,0,First,20.92,998.0,67.1,5.0,20.48,2.1,6515.07,14
953,986,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Bangalore,2013,84000,0,1,First,15.73,1968.0,174.33,5.0,20.48,17.75,7000.0,12
954,988,Toyota Corolla H4,Bangalore,2005,67000,1,1,Second,11.3,1794.0,125.0,5.0,20.48,2.45,3350.0,20
955,989,Volvo XC60 D5,Pune,2011,106976,0,1,First,13.5,2400.0,215.0,5.0,20.48,13.8,7641.14,14
956,990,Honda Jazz 1.5 VX i DTEC,Kolkata,2016,27210,0,0,First,27.3,1498.0,98.6,5.0,20.48,5.85,3023.33,9
957,991,Maruti Ciaz 1.3 Alpha,Delhi,2017,26322,0,0,First,28.09,1248.0,88.5,5.0,20.48,8.9,3290.25,8
958,992,Maruti Swift VXI BSIV,Mumbai,2016,9107,1,0,First,20.4,1197.0,81.8,5.0,20.48,5.15,1011.89,9
959,993,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,63983,0,1,First,19.27,2143.0,170.0,5.0,20.48,16.56,6398.3,10
960,994,Maruti Wagon R VXI Minor,Chennai,2010,134000,1,0,Second,18.9,1061.0,67.0,5.0,20.48,1.65,8933.33,15
961,995,Mercedes-Benz A Class A180 Sport,Pune,2015,11000,1,1,First,15.5,1595.0,120.7,5.0,20.48,16.0,1100.0,10
962,996,Hyundai Santro Xing GL,Pune,2008,93000,1,0,First,0.0,1086.0,62.0,5.0,20.48,1.45,5470.59,17
963,997,Maruti Swift Dzire AMT ZDI,Coimbatore,2017,24852,0,1,First,26.59,1248.0,74.0,5.0,20.48,8.08,3106.5,8
964,998,Hyundai Grand i10 AT Asta,Pune,2014,37632,1,1,First,18.9,1197.0,82.0,5.0,20.48,4.5,3421.09,11
965,999,Nissan Sunny 2011-2014 XV Special Edition,Chennai,2013,55000,1,0,Second,16.95,1498.0,97.7,5.0,20.48,4.3,4583.33,12
966,1000,Maruti A-Star Lxi,Hyderabad,2010,81448,1,0,First,19.0,998.0,66.1,5.0,20.48,2.6,5429.87,15
967,1001,Renault KWID RXT Optional,Hyderabad,2018,1900,1,0,First,25.17,799.0,53.3,5.0,4.8,4.45,271.43,7
968,1002,Hyundai Verna 1.6 SX VTVT (O) AT,Coimbatore,2012,54957,1,1,First,17.1,1591.0,121.4,5.0,20.48,5.37,4227.46,13
969,1003,Maruti Wagon R LXI Minor,Chennai,2008,55000,1,0,Second,18.9,1061.0,67.0,5.0,20.48,1.75,3235.29,17
970,1004,BMW 3 Series 320d Sport Line,Kolkata,2013,21983,0,1,First,18.88,1995.0,184.0,5.0,20.48,16.5,1831.92,12
971,1005,BMW 5 Series 2003-2012 520d,Delhi,2013,76000,0,1,First,18.48,1995.0,177.0,5.0,20.48,19.0,6333.33,12
972,1006,Tata Indigo CS eVX,Jaipur,2016,65000,0,0,First,25.0,1396.0,69.01,5.0,20.48,2.8,7222.22,9
973,1007,Hyundai i20 Sportz 1.4 CRDi,Hyderabad,2015,26000,0,0,First,22.54,1396.0,88.73,5.0,20.48,6.2,2600.0,10
974,1008,Maruti Omni E MPI STD BS IV,Kochi,2019,11571,1,0,First,16.8,796.0,34.2,8.0,20.48,3.8,1928.5,6
975,1009,Maruti Swift ZDi,Hyderabad,2014,81000,0,0,First,25.2,1248.0,74.0,5.0,20.48,6.1,7363.64,11
976,1010,Ford Ecosport Signature Edition Diesel,Coimbatore,2019,23154,0,0,First,23.0,1498.0,98.96,5.0,12.12,11.65,3859.0,6
977,1011,Honda Brio VX AT,Mumbai,2014,26856,1,1,First,16.5,1198.0,86.8,5.0,20.48,4.15,2441.45,11
978,1012,Toyota Innova Crysta 2.4 GX MT,Chennai,2017,67489,0,0,First,13.68,2393.0,147.8,7.0,19.37,16.5,8436.12,8
979,1013,Mahindra Scorpio 2.6 LX,Bangalore,2008,176000,0,0,Second,10.5,2179.0,120.0,8.0,20.48,4.3,10352.94,17
980,1014,Hyundai i20 1.2 Magna,Kolkata,2010,18000,1,0,First,18.5,1197.0,80.0,5.0,20.48,2.25,1200.0,15
981,1015,Hyundai Verna 1.6 SX,Ahmedabad,2014,63003,0,0,First,22.32,1582.0,126.32,5.0,20.48,6.75,5727.55,11
982,1016,Mahindra XUV500 W6 2WD,Chennai,2014,80000,0,0,First,15.1,2179.0,140.0,7.0,20.48,9.4,7272.73,11
983,1017,Volkswagen Vento 1.5 TDI Comfortline,Coimbatore,2014,56658,0,0,First,20.64,1498.0,108.5,5.0,12.14,5.39,5150.73,11
984,1018,Maruti Swift Dzire VDI Optional,Kochi,2019,18592,0,0,First,26.59,1248.0,74.0,5.0,20.48,8.51,3098.67,6
985,1019,Tata Manza Aura Safire BS IV,Pune,2010,75695,1,0,First,13.7,1368.0,88.8,5.0,20.48,1.85,5046.33,15
986,1020,Maruti Swift VDI,Kolkata,2012,82000,0,0,Second,22.9,1248.0,74.0,5.0,20.48,2.5,6307.69,13
987,1021,Volkswagen Polo Diesel Highline 1.2L,Chennai,2013,60000,0,0,First,22.07,1199.0,73.9,5.0,20.48,4.75,5000.0,12
988,1022,Honda City 1.5 V MT,Pune,2009,138000,1,0,Second,17.0,1497.0,118.0,5.0,20.48,3.5,8625.0,16
989,1023,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Bangalore,2014,67000,0,0,First,23.0,1396.0,90.0,5.0,20.48,5.5,6090.91,11
990,1024,Honda City 1.5 V MT,Coimbatore,2012,42750,1,0,First,17.0,1497.0,118.0,5.0,20.48,6.33,3288.46,13
991,1025,Chevrolet Beat Diesel,Kochi,2014,52398,0,0,First,25.44,936.0,57.6,5.0,20.48,2.47,4763.45,11
992,1026,Chevrolet Spark 1.0 LS,Kochi,2014,36657,1,0,First,16.2,995.0,62.1,5.0,20.48,3.3,3332.45,11
993,1027,Tata New Safari DICOR 2.2 EX 4x2,Delhi,2011,77000,0,0,Second,11.57,2179.0,138.1,7.0,20.48,3.5,5500.0,14
994,1028,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Delhi,2014,85000,0,1,First,11.3,2987.0,254.8,7.0,20.48,38.75,7727.27,11
995,1029,BMW 5 Series 2003-2012 530d Highline,Pune,2008,112500,0,1,First,11.5,2993.0,235.0,5.0,20.48,7.99,6617.65,17
996,1030,Toyota Fortuner 2.8 4WD MT,Kochi,2013,105072,0,0,First,14.24,2755.0,174.5,7.0,36.69,13.28,8756.0,12
997,1031,BMW X1 sDrive 18i,Pune,2012,80000,1,1,First,11.25,1995.0,150.0,5.0,20.48,9.5,6153.85,13
998,1032,Renault Captur 1.5 Diesel Platine Mono,Kochi,2019,3102,0,0,First,20.37,1461.0,108.45,5.0,20.48,14.01,517.0,6
999,1033,Hyundai Xcent 1.1 CRDi S,Coimbatore,2016,14656,0,0,First,24.4,1120.0,71.0,5.0,20.48,6.99,1628.44,9
1000,1034,BMW 3 Series 320d,Hyderabad,2010,105000,0,1,Second,13.2,1995.0,170.0,5.0,20.48,11.0,7000.0,15
1001,1035,BMW 5 Series 2010-2013 525i,Hyderabad,2008,61000,1,1,Second,10.8,2497.0,215.0,5.0,20.48,11.0,3588.24,17
1002,1036,Nissan Micra XE,Pune,2010,85046,1,0,Second,18.06,1198.0,75.0,5.0,20.48,2.3,5669.73,15
1003,1037,Jaguar XF 2.2 Litre Luxury,Delhi,2014,48000,0,1,First,16.36,2179.0,187.7,5.0,20.48,26.5,4363.64,11
1004,1038,Land Rover Range Rover TDV8 (Diesel),Bangalore,2011,55000,0,1,First,10.2,4367.0,308.0,7.0,20.48,67.0,3928.57,14
1005,1039,Jeep Compass 1.4 Limited Option,Mumbai,2017,4000,1,1,First,16.0,1368.0,160.0,5.0,23.68,17.75,500.0,8
1006,1040,Honda CR-V 2.4 AT,Delhi,2010,94000,1,1,Second,10.1,2354.0,152.0,5.0,20.48,4.8,6266.67,15
1007,1041,Maruti Swift VXI,Coimbatore,2013,61110,1,0,First,18.6,1197.0,85.8,5.0,20.48,4.57,5092.5,12
1008,1042,Hyundai Xcent 1.1 CRDi S,Chennai,2016,80000,0,0,First,24.4,1120.0,71.0,5.0,20.48,3.5,8888.89,9
1009,1043,Nissan Terrano XV Premium 110 PS,Kochi,2015,43190,0,0,First,19.01,1461.0,108.5,5.0,20.48,7.61,4319.0,10
1010,1044,Audi A4 35 TDI Technology,Hyderabad,2015,45000,0,1,First,18.25,1968.0,187.74,5.0,55.61,25.0,4500.0,10
1011,1045,Hyundai Grand i10 Asta Option,Coimbatore,2016,44178,1,0,First,18.9,1197.0,82.0,5.0,20.48,5.88,4908.67,9
1012,1046,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2015,84415,0,0,First,12.99,2494.0,100.6,8.0,20.48,13.5,8441.5,10
1013,1047,Hyundai i20 1.2 Magna,Kolkata,2015,35000,1,0,First,18.5,1197.0,80.0,5.0,20.48,4.6,3500.0,10
1014,1048,Ford EcoSport 1.5 TDCi Titanium,Kolkata,2013,44000,0,0,First,22.77,1498.0,98.59,5.0,20.48,4.9,3666.67,12
1015,1049,Honda City 1.5 S MT,Hyderabad,2012,67635,1,0,First,17.0,1497.0,118.0,5.0,20.48,5.25,5202.69,13
1016,1050,Ford EcoSport 1.5 Petrol Titanium Plus AT,Coimbatore,2018,18385,1,1,First,14.8,1497.0,121.36,5.0,14.1,12.41,2626.43,7
1017,1051,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2014,35000,0,0,First,22.07,1199.0,73.9,5.0,20.48,3.8,3181.82,11
1018,1052,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Mumbai,2010,49000,0,1,First,19.27,2143.0,170.0,5.0,20.48,8.95,3266.67,15
1019,1053,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2013,69000,0,0,First,22.7,1498.0,89.84,5.0,20.48,7.2,5750.0,12
1020,1054,Tata Indigo GLE,Hyderabad,2017,23228,1,0,First,14.4,1396.0,65.0,5.0,20.48,4.5,2903.5,8
1021,1055,Maruti Swift Dzire LDI,Delhi,2014,68462,0,0,First,26.59,1248.0,74.0,5.0,20.48,4.15,6223.82,11
1022,1056,Maruti S-Cross Zeta DDiS 200 SH,Coimbatore,2016,74611,0,0,First,25.1,1248.0,88.5,5.0,13.26,7.94,8290.11,9
1023,1057,Renault Duster 110PS Diesel RxZ Pack,Pune,2014,90000,0,0,First,19.01,1461.0,108.45,5.0,20.48,7.25,8181.82,11
1024,1058,Maruti Wagon R VXI,Delhi,2016,22000,1,0,First,18.9,998.0,67.1,5.0,20.48,3.7,2444.44,9
1025,1059,Hyundai Santro Xing GL,Hyderabad,2010,58163,1,0,First,0.0,1086.0,62.0,5.0,20.48,2.45,3877.53,15
1026,1060,Chevrolet Beat Diesel LT,Chennai,2011,109500,0,0,Third,25.44,936.0,57.6,5.0,20.48,1.5,7821.43,14
1027,1061,Mahindra XUV500 W4 1.99 mHawk,Delhi,2017,13363,0,0,First,16.0,1997.0,140.0,7.0,20.48,12.0,1670.38,8
1028,1062,Hyundai i10 Era 1.1,Delhi,2012,51000,1,0,Second,19.81,1086.0,68.05,5.0,20.48,2.2,3923.08,13
1029,1063,Tata New Safari DICOR 2.2 EX 4x4,Hyderabad,2007,103000,0,0,First,13.93,2179.0,138.0,7.0,20.48,3.6,5722.22,18
1030,1064,Hyundai i10 Sportz,Kolkata,2009,43002,1,0,First,20.36,1197.0,78.9,5.0,20.48,1.92,2687.62,16
1031,1065,Toyota Innova Crysta 2.8 ZX AT,Bangalore,2016,108000,0,1,First,11.36,2755.0,171.5,7.0,28.05,20.5,12000.0,9
1032,1066,Skoda Laura Elegance MT,Jaipur,2010,82407,0,0,First,17.5,1896.0,106.0,5.0,20.48,4.25,5493.8,15
1033,1067,Hyundai Grand i10 Sportz,Kolkata,2013,29000,1,0,First,18.9,1197.0,82.0,5.0,20.48,3.2,2416.67,12
1034,1069,Maruti Swift Dzire VDI,Kolkata,2014,45000,0,0,First,23.4,1248.0,74.0,5.0,20.48,3.85,4090.91,11
1035,1070,Hyundai i20 Asta 1.4 CRDi (Diesel),Kochi,2010,93401,0,0,First,23.0,1396.0,90.0,5.0,20.48,3.48,6226.73,15
1036,1071,Ford Figo 2015-2019 1.5D Trend MT,Hyderabad,2017,95802,0,0,Second,25.83,1498.0,99.0,5.0,20.48,4.55,11975.25,8
1037,1072,Maruti Ertiga VDI,Pune,2016,130000,0,0,First,25.47,1248.0,88.5,7.0,11.27,7.0,14444.44,9
1038,1073,Maruti Ertiga ZDI,Ahmedabad,2013,67443,0,0,First,20.77,1248.0,88.8,7.0,20.48,5.75,5620.25,12
1039,1074,Honda City 1.5 V AT Sunroof,Kochi,2016,47681,1,1,First,16.8,1497.0,116.3,5.0,20.48,8.73,5297.89,9
1040,1075,Maruti Alto LXi BSIII,Hyderabad,2009,35000,1,0,First,19.7,796.0,46.3,5.0,20.48,1.7,2187.5,16
1041,1076,Ford Endeavour 3.2 Titanium AT 4X4,Hyderabad,2016,68000,0,1,First,10.91,3198.0,197.0,7.0,20.48,29.5,7555.56,9
1042,1077,Maruti Vitara Brezza ZDi Plus,Kochi,2019,34688,0,0,First,24.3,1248.0,88.5,5.0,11.2,10.49,5781.33,6
1043,1078,Porsche Boxster S tiptronic,Kolkata,2015,10512,1,1,First,8.6,2706.0,265.0,2.0,20.48,64.0,1051.2,10
1044,1079,Maruti Swift ZDi,Pune,2016,58000,0,0,First,22.9,1248.0,74.0,5.0,20.48,7.55,6444.44,9
1045,1080,Tata Zest Revotron 1.2 XT,Mumbai,2014,40000,1,0,First,17.57,1193.0,88.7,5.0,8.56,3.95,3636.36,11
